task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_000387,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000388,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_374c2d079092,p_374c2d079092_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_374c2d079092_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,abstract,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000389,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000390,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_156b1465ef26,p_156b1465ef26_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_156b1465ef26_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000391,auto_labeled,0.74,color_mood_unknown|fit_unknown|silhouette_unknown,p_19b25eb45a70,p_19b25eb45a70_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_19b25eb45a70_03.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,yellow,solid,style_dress_jumpsuit|romper|casual|unknown|yellow|classic+romantic
auto_style_000392,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_af8c0b286756,p_af8c0b286756_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_af8c0b286756_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,gray,solid,style_top|tank|casual|unknown|gray|casual_basic
auto_style_000393,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7992794e9808,p_7992794e9808_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7992794e9808_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_000394,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_42a5fd2800d0,p_42a5fd2800d0_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_42a5fd2800d0_03.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_000395,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9b95a966c59a,p_9b95a966c59a_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9b95a966c59a_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000396,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1f0e8f84cc99,p_1f0e8f84cc99_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f0e8f84cc99_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000397,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3d9913b584d7,p_3d9913b584d7_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3d9913b584d7_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_top|tank|casual|unknown|white|casual_basic
auto_style_000398,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_154cc4accc64,p_154cc4accc64_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_154cc4accc64_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000399,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_a0315d1e4269,p_a0315d1e4269_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_a0315d1e4269_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000400,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_737541cbf431,p_737541cbf431_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_737541cbf431_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,stripe,style_top|tank|casual|unknown|white|casual_basic
auto_style_000401,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_ec78e8714b2b,p_ec78e8714b2b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec78e8714b2b_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_000402,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ab07fc27f838,p_ab07fc27f838_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab07fc27f838_02.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000403,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_95ee6da36fe5,p_95ee6da36fe5_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_95ee6da36fe5_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_000404,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_7434e098f527,p_7434e098f527_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_000405,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_a340f4a6dd8e,p_a340f4a6dd8e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_a340f4a6dd8e_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000406,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_154cc4accc64,p_154cc4accc64_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_154cc4accc64_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000407,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6261af5b0e16,p_6261af5b0e16_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_6261af5b0e16_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000408,auto_labeled,0.74,color_mood_unknown|fit_unknown|color_family_unknown,p_7f497448f14b,p_7f497448f14b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_7f497448f14b_02.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,unknown,tailored,unknown,solid,style_outerwear|coat|casual|unknown|unknown|casual_basic
auto_style_000409,auto_labeled,0.74,color_mood_unknown|fit_unknown|silhouette_unknown,p_454b75dea71e,p_454b75dea71e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_454b75dea71e_01.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,unknown,unknown,red,solid,style_top|hoodie|casual|unknown|red|casual_basic+streetwear
auto_style_000410,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_9fc07204fcdf,p_9fc07204fcdf_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fc07204fcdf_04.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,pink,solid,style_top|blouse|casual|unknown|pink|classic+minimal
auto_style_000411,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7e177ef49f6a,p_7e177ef49f6a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_7e177ef49f6a_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000412,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2daa55a1a780,p_2daa55a1a780_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_2daa55a1a780_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,stripe,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000413,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_fc67ad8d0090,p_fc67ad8d0090_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc67ad8d0090_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,stripe,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000414,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ec5f6df7d06f,p_ec5f6df7d06f_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec5f6df7d06f_03.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_000415,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d13381ab5477,p_d13381ab5477_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d13381ab5477_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000416,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9978c1992721,p_9978c1992721_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_9978c1992721_03.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,beige,solid,style_top|blouse|casual|unknown|beige|classic+minimal
auto_style_000417,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7434e098f527,p_7434e098f527_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_04.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_000418,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8732895e2418,p_8732895e2418_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_8732895e2418_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000419,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_02.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,pink,solid,style_top|sweater|casual|unknown|pink|casual_basic+soft
auto_style_000420,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_b1c36d59d529,p_b1c36d59d529_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1c36d59d529_02.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000421,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_ab07fc27f838,p_ab07fc27f838_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab07fc27f838_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,pink,floral,style_top|sweater|casual|unknown|pink|casual_basic+soft
auto_style_000422,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_5c693af9653e,p_5c693af9653e_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_5c693af9653e_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000423,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_fed2fc4a0534,p_fed2fc4a0534_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_fed2fc4a0534_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000424,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_f84bf63f66fd,p_f84bf63f66fd_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_f84bf63f66fd_02.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000425,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_a78fca6fc42a,p_a78fca6fc42a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,pink,solid,style_top|blouse|casual|unknown|pink|classic+minimal
auto_style_000426,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_af8c0b286756,p_af8c0b286756_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_af8c0b286756_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000427,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_dc1124d71733,p_dc1124d71733_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,stripe,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000428,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_a78fca6fc42a,p_a78fca6fc42a_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_03.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_000429,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_26636483d25f,p_26636483d25f_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_26636483d25f_02.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_000430,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_e3e16c8e51cb,p_e3e16c8e51cb_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_e3e16c8e51cb_01.jpg,top,cardigan,casual,casual,casual_basic|soft,neutral,light_layering,unknown,unknown,gray,solid,style_top|cardigan|casual|unknown|gray|casual_basic+soft
auto_style_000431,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_65d6697a2e14,p_65d6697a2e14_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_65d6697a2e14_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000432,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0556fbe5d33c,p_0556fbe5d33c_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_0556fbe5d33c_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_000433,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,yellow,solid,style_top|sweater|casual|unknown|yellow|casual_basic+soft
auto_style_000434,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_01e1c63d996e,p_01e1c63d996e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_01e1c63d996e_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,stripe,style_top|tank|casual|unknown|black|casual_basic
auto_style_000435,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_77edb2aba06f,p_77edb2aba06f_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_77edb2aba06f_02.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_000436,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_154cc4accc64,p_154cc4accc64_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_154cc4accc64_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000437,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_0858d7f4334b,p_0858d7f4334b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_0858d7f4334b_01.jpg,bottom,shorts,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_bottom|shorts|casual|unknown|beige|casual_basic
auto_style_000438,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_30688ace162a,p_30688ace162a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_30688ace162a_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000439,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_fb3d98bc99da,p_fb3d98bc99da_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb3d98bc99da_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_top|tank|casual|unknown|white|casual_basic
auto_style_000440,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_4c5481921f57,p_4c5481921f57_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_4c5481921f57_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000441,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_8732895e2418,p_8732895e2418_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_8732895e2418_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,red,solid,style_dress_jumpsuit|midi_dress|casual|unknown|red|classic+romantic
auto_style_000442,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3a6ca9f22f56,p_3a6ca9f22f56_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3a6ca9f22f56_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000443,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6eca6198a9b8,p_6eca6198a9b8_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_03.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_000444,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_149444f6a07a,p_149444f6a07a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,yellow,solid,style_top|blouse|casual|unknown|yellow|classic+minimal
