person_id,image_id,split,redacted_image_uri,primary_family,primary_category,occasion,formality,aesthetic_tags,color_mood,layering,gender_label_source,rights_basis
p_ec8f2f8f5a63,p_ec8f2f8f5a63_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec8f2f8f5a63_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_09.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_8288d72d734f,p_8288d72d734f_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_8288d72d734f_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_314a9c804037,p_314a9c804037_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_314a9c804037_04.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f7206ca37c8b,p_f7206ca37c8b_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7206ca37c8b_04.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_039b66845108,p_039b66845108_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_039b66845108_04.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_bb8211f66770,p_bb8211f66770_02,test,redacted/deepfashion_with_masks_balanced_10_20/p_bb8211f66770_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_db1b98bf7929,p_db1b98bf7929_04,test,redacted/deepfashion_with_masks_balanced_10_20/p_db1b98bf7929_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_a01c9069ba07,p_a01c9069ba07_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_a01c9069ba07_01.jpg,bottom,shorts,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6077e4519f4b,p_6077e4519f4b_11,val,redacted/deepfashion_with_masks_balanced_10_20/p_6077e4519f4b_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_2a4f88be6138,p_2a4f88be6138_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_2a4f88be6138_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_49704b9968e0,p_49704b9968e0_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_49704b9968e0_03.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_80ee2e4e4b4c,p_80ee2e4e4b4c_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_80ee2e4e4b4c_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_bb8211f66770,p_bb8211f66770_03,test,redacted/deepfashion_with_masks_balanced_10_20/p_bb8211f66770_03.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_70472ce8e716,p_70472ce8e716_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_70472ce8e716_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_9243d590d3da,p_9243d590d3da_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9243d590d3da_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_e6bc34bd34d4,p_e6bc34bd34d4_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6bc34bd34d4_07.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_e19e9f4a6c14,p_e19e9f4a6c14_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_e19e9f4a6c14_02.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_0b69db84f415,p_0b69db84f415_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b69db84f415_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_6eca6198a9b8,p_6eca6198a9b8_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_06.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_fca05182bc0f,p_fca05182bc0f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_fca05182bc0f_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_fda4ec013763,p_fda4ec013763_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_fda4ec013763_19.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_d6bfdf36e82e,p_d6bfdf36e82e_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_d6bfdf36e82e_04.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6a028c49445a,p_6a028c49445a_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6a028c49445a_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_0cad34b714bd,p_0cad34b714bd_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_0cad34b714bd_02.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_03cc2a483eb8,p_03cc2a483eb8_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_03cc2a483eb8_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ffdfe74c2f4b,p_ffdfe74c2f4b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffdfe74c2f4b_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_7434e098f527,p_7434e098f527_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f241634a05ea,p_f241634a05ea_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_f241634a05ea_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d13381ab5477,p_d13381ab5477_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_d13381ab5477_02.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_41e10f05a727,p_41e10f05a727_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_41e10f05a727_04.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_cc423ec2b108,p_cc423ec2b108_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc423ec2b108_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_7ff0e64db9b8,p_7ff0e64db9b8_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ff0e64db9b8_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_3a6ca9f22f56,p_3a6ca9f22f56_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_3a6ca9f22f56_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_e6bc34bd34d4,p_e6bc34bd34d4_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6bc34bd34d4_08.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_0b69db84f415,p_0b69db84f415_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b69db84f415_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_859d45f2ea59,p_859d45f2ea59_02,val,redacted/deepfashion_with_masks_balanced_10_20/p_859d45f2ea59_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_eedf91627507,p_eedf91627507_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_06.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_cc0f41c45f05,p_cc0f41c45f05_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc0f41c45f05_03.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_a5174fc31b1d,p_a5174fc31b1d_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_a5174fc31b1d_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_3c6c5f66e44f,p_3c6c5f66e44f_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c6c5f66e44f_05.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_9fbebd3b1ff8,p_9fbebd3b1ff8_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fbebd3b1ff8_02.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f7206ca37c8b,p_f7206ca37c8b_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7206ca37c8b_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_209304e68c5b,p_209304e68c5b_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_209304e68c5b_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_5370d30279c0,p_5370d30279c0_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_5370d30279c0_02.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_6077e4519f4b,p_6077e4519f4b_12,val,redacted/deepfashion_with_masks_balanced_10_20/p_6077e4519f4b_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_d5ba9ba2aa8a,p_d5ba9ba2aa8a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5ba9ba2aa8a_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ecd1d4c5d5f0,p_ecd1d4c5d5f0_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ecd1d4c5d5f0_01.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_77edb2aba06f,p_77edb2aba06f_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_77edb2aba06f_04.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_522fd1972013,p_522fd1972013_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_522fd1972013_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_42a5fd2800d0,p_42a5fd2800d0_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_42a5fd2800d0_09.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_209304e68c5b,p_209304e68c5b_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_209304e68c5b_09.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_8ce5df8389c0,p_8ce5df8389c0_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_8ce5df8389c0_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_538df61e426c,p_538df61e426c_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_538df61e426c_02.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f89da5d2832b,p_f89da5d2832b_09,val,redacted/deepfashion_with_masks_balanced_10_20/p_f89da5d2832b_09.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ed8cbb84b173,p_ed8cbb84b173_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed8cbb84b173_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_416521a78048,p_416521a78048_04,val,redacted/deepfashion_with_masks_balanced_10_20/p_416521a78048_04.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_44c1932bc87f,p_44c1932bc87f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_44c1932bc87f_01.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_47948d2e11a2,p_47948d2e11a2_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_47948d2e11a2_04.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,dataset_label,dataset_license
p_70a46de0c3c4,p_70a46de0c3c4_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_70a46de0c3c4_02.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_32d6f77a4e43,p_32d6f77a4e43_03,test,redacted/deepfashion_with_masks_balanced_10_20/p_32d6f77a4e43_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_7be30f78bf67,p_7be30f78bf67_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_7be30f78bf67_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_62638266216c,p_62638266216c_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_62638266216c_02.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_9154ae11d00c,p_9154ae11d00c_03,val,redacted/deepfashion_with_masks_balanced_10_20/p_9154ae11d00c_03.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_98ac1e963060,p_98ac1e963060_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_98ac1e963060_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_1e6e21a1fc88,p_1e6e21a1fc88_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e6e21a1fc88_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_0436f643486d,p_0436f643486d_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_0436f643486d_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_c2968b96427e,p_c2968b96427e_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_fda4ec013763,p_fda4ec013763_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_fda4ec013763_20.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_330d9056eed4,p_330d9056eed4_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_330d9056eed4_03.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_0b89e3470d2b,p_0b89e3470d2b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b89e3470d2b_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_588a5f9f7bcb,p_588a5f9f7bcb_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_588a5f9f7bcb_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_c56e715e340a,p_c56e715e340a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_c56e715e340a_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_d5ba9ba2aa8a,p_d5ba9ba2aa8a_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5ba9ba2aa8a_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_1c9e0e37b954,p_1c9e0e37b954_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c9e0e37b954_10.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_e6bc34bd34d4,p_e6bc34bd34d4_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6bc34bd34d4_09.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_deb0d028c976,p_deb0d028c976_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_03.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_60e46ea9e55a,p_60e46ea9e55a_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_60e46ea9e55a_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_9a6bbdf9dc85,p_9a6bbdf9dc85_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_9a6bbdf9dc85_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ab3a88ef26ad,p_ab3a88ef26ad_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab3a88ef26ad_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_59a981c52981,p_59a981c52981_03,test,redacted/deepfashion_with_masks_balanced_10_20/p_59a981c52981_03.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_8f3f16aea913,p_8f3f16aea913_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_8f3f16aea913_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_8c843bf6dc0d,p_8c843bf6dc0d_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_8c843bf6dc0d_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6fad1a4d5131,p_6fad1a4d5131_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_6fad1a4d5131_04.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_71613caf6356,p_71613caf6356_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_71613caf6356_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_a340f4a6dd8e,p_a340f4a6dd8e_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_a340f4a6dd8e_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_976c0bd760bd,p_976c0bd760bd_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_976c0bd760bd_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_1c9e0e37b954,p_1c9e0e37b954_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c9e0e37b954_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_7e177ef49f6a,p_7e177ef49f6a_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_7e177ef49f6a_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_da93dc243f2e,p_da93dc243f2e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_da93dc243f2e_01.jpg,top,cardigan,casual,casual,soft|casual_basic,neutral,light_layering,dataset_label,dataset_license
p_cc423ec2b108,p_cc423ec2b108_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc423ec2b108_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_f84bf63f66fd,p_f84bf63f66fd_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_f84bf63f66fd_03.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
