person_id,image_id,slot,collection_status,consent_status,redaction_status,label_status
p_002758,p_002758_09,9,pending,pending,pending,pending
p_002758,p_002758_10,10,pending,pending,pending,pending
p_002759,p_002759_01,1,pending,pending,pending,pending
p_002759,p_002759_02,2,pending,pending,pending,pending
p_002759,p_002759_03,3,pending,pending,pending,pending
p_002759,p_002759_04,4,pending,pending,pending,pending
p_002759,p_002759_05,5,pending,pending,pending,pending
p_002759,p_002759_06,6,pending,pending,pending,pending
p_002759,p_002759_07,7,pending,pending,pending,pending
p_002759,p_002759_08,8,pending,pending,pending,pending
p_002759,p_002759_09,9,pending,pending,pending,pending
p_002759,p_002759_10,10,pending,pending,pending,pending
p_002760,p_002760_01,1,pending,pending,pending,pending
p_002760,p_002760_02,2,pending,pending,pending,pending
p_002760,p_002760_03,3,pending,pending,pending,pending
p_002760,p_002760_04,4,pending,pending,pending,pending
p_002760,p_002760_05,5,pending,pending,pending,pending
p_002760,p_002760_06,6,pending,pending,pending,pending
p_002760,p_002760_07,7,pending,pending,pending,pending
p_002760,p_002760_08,8,pending,pending,pending,pending
p_002760,p_002760_09,9,pending,pending,pending,pending
p_002760,p_002760_10,10,pending,pending,pending,pending
p_002761,p_002761_01,1,pending,pending,pending,pending
p_002761,p_002761_02,2,pending,pending,pending,pending
p_002761,p_002761_03,3,pending,pending,pending,pending
p_002761,p_002761_04,4,pending,pending,pending,pending
p_002761,p_002761_05,5,pending,pending,pending,pending
p_002761,p_002761_06,6,pending,pending,pending,pending
p_002761,p_002761_07,7,pending,pending,pending,pending
p_002761,p_002761_08,8,pending,pending,pending,pending
p_002761,p_002761_09,9,pending,pending,pending,pending
p_002761,p_002761_10,10,pending,pending,pending,pending
p_002762,p_002762_01,1,pending,pending,pending,pending
p_002762,p_002762_02,2,pending,pending,pending,pending
p_002762,p_002762_03,3,pending,pending,pending,pending
p_002762,p_002762_04,4,pending,pending,pending,pending
p_002762,p_002762_05,5,pending,pending,pending,pending
p_002762,p_002762_06,6,pending,pending,pending,pending
p_002762,p_002762_07,7,pending,pending,pending,pending
p_002762,p_002762_08,8,pending,pending,pending,pending
p_002762,p_002762_09,9,pending,pending,pending,pending
p_002762,p_002762_10,10,pending,pending,pending,pending
p_002763,p_002763_01,1,pending,pending,pending,pending
p_002763,p_002763_02,2,pending,pending,pending,pending
p_002763,p_002763_03,3,pending,pending,pending,pending
p_002763,p_002763_04,4,pending,pending,pending,pending
p_002763,p_002763_05,5,pending,pending,pending,pending
p_002763,p_002763_06,6,pending,pending,pending,pending
p_002763,p_002763_07,7,pending,pending,pending,pending
p_002763,p_002763_08,8,pending,pending,pending,pending
p_002763,p_002763_09,9,pending,pending,pending,pending
p_002763,p_002763_10,10,pending,pending,pending,pending
p_002764,p_002764_01,1,pending,pending,pending,pending
p_002764,p_002764_02,2,pending,pending,pending,pending
p_002764,p_002764_03,3,pending,pending,pending,pending
p_002764,p_002764_04,4,pending,pending,pending,pending
p_002764,p_002764_05,5,pending,pending,pending,pending
p_002764,p_002764_06,6,pending,pending,pending,pending
p_002764,p_002764_07,7,pending,pending,pending,pending
p_002764,p_002764_08,8,pending,pending,pending,pending
p_002764,p_002764_09,9,pending,pending,pending,pending
p_002764,p_002764_10,10,pending,pending,pending,pending
p_002765,p_002765_01,1,pending,pending,pending,pending
p_002765,p_002765_02,2,pending,pending,pending,pending
p_002765,p_002765_03,3,pending,pending,pending,pending
p_002765,p_002765_04,4,pending,pending,pending,pending
p_002765,p_002765_05,5,pending,pending,pending,pending
p_002765,p_002765_06,6,pending,pending,pending,pending
p_002765,p_002765_07,7,pending,pending,pending,pending
p_002765,p_002765_08,8,pending,pending,pending,pending
p_002765,p_002765_09,9,pending,pending,pending,pending
p_002765,p_002765_10,10,pending,pending,pending,pending
p_002766,p_002766_01,1,pending,pending,pending,pending
p_002766,p_002766_02,2,pending,pending,pending,pending
p_002766,p_002766_03,3,pending,pending,pending,pending
p_002766,p_002766_04,4,pending,pending,pending,pending
p_002766,p_002766_05,5,pending,pending,pending,pending
p_002766,p_002766_06,6,pending,pending,pending,pending
p_002766,p_002766_07,7,pending,pending,pending,pending
p_002766,p_002766_08,8,pending,pending,pending,pending
p_002766,p_002766_09,9,pending,pending,pending,pending
p_002766,p_002766_10,10,pending,pending,pending,pending
p_002767,p_002767_01,1,pending,pending,pending,pending
p_002767,p_002767_02,2,pending,pending,pending,pending
p_002767,p_002767_03,3,pending,pending,pending,pending
p_002767,p_002767_04,4,pending,pending,pending,pending
p_002767,p_002767_05,5,pending,pending,pending,pending
p_002767,p_002767_06,6,pending,pending,pending,pending
p_002767,p_002767_07,7,pending,pending,pending,pending
p_002767,p_002767_08,8,pending,pending,pending,pending
p_002767,p_002767_09,9,pending,pending,pending,pending
p_002767,p_002767_10,10,pending,pending,pending,pending
p_002768,p_002768_01,1,pending,pending,pending,pending
p_002768,p_002768_02,2,pending,pending,pending,pending
p_002768,p_002768_03,3,pending,pending,pending,pending
p_002768,p_002768_04,4,pending,pending,pending,pending
p_002768,p_002768_05,5,pending,pending,pending,pending
p_002768,p_002768_06,6,pending,pending,pending,pending
p_002768,p_002768_07,7,pending,pending,pending,pending
p_002768,p_002768_08,8,pending,pending,pending,pending
p_002768,p_002768_09,9,pending,pending,pending,pending
p_002768,p_002768_10,10,pending,pending,pending,pending
p_002769,p_002769_01,1,pending,pending,pending,pending
p_002769,p_002769_02,2,pending,pending,pending,pending
p_002769,p_002769_03,3,pending,pending,pending,pending
p_002769,p_002769_04,4,pending,pending,pending,pending
p_002769,p_002769_05,5,pending,pending,pending,pending
p_002769,p_002769_06,6,pending,pending,pending,pending
p_002769,p_002769_07,7,pending,pending,pending,pending
p_002769,p_002769_08,8,pending,pending,pending,pending
p_002769,p_002769_09,9,pending,pending,pending,pending
p_002769,p_002769_10,10,pending,pending,pending,pending
p_002770,p_002770_01,1,pending,pending,pending,pending
p_002770,p_002770_02,2,pending,pending,pending,pending
p_002770,p_002770_03,3,pending,pending,pending,pending
p_002770,p_002770_04,4,pending,pending,pending,pending
p_002770,p_002770_05,5,pending,pending,pending,pending
p_002770,p_002770_06,6,pending,pending,pending,pending
p_002770,p_002770_07,7,pending,pending,pending,pending
p_002770,p_002770_08,8,pending,pending,pending,pending
p_002770,p_002770_09,9,pending,pending,pending,pending
p_002770,p_002770_10,10,pending,pending,pending,pending
p_002771,p_002771_01,1,pending,pending,pending,pending
p_002771,p_002771_02,2,pending,pending,pending,pending
p_002771,p_002771_03,3,pending,pending,pending,pending
p_002771,p_002771_04,4,pending,pending,pending,pending
p_002771,p_002771_05,5,pending,pending,pending,pending
p_002771,p_002771_06,6,pending,pending,pending,pending
p_002771,p_002771_07,7,pending,pending,pending,pending
p_002771,p_002771_08,8,pending,pending,pending,pending
p_002771,p_002771_09,9,pending,pending,pending,pending
p_002771,p_002771_10,10,pending,pending,pending,pending
p_002772,p_002772_01,1,pending,pending,pending,pending
p_002772,p_002772_02,2,pending,pending,pending,pending
p_002772,p_002772_03,3,pending,pending,pending,pending
p_002772,p_002772_04,4,pending,pending,pending,pending
p_002772,p_002772_05,5,pending,pending,pending,pending
p_002772,p_002772_06,6,pending,pending,pending,pending
p_002772,p_002772_07,7,pending,pending,pending,pending
p_002772,p_002772_08,8,pending,pending,pending,pending
p_002772,p_002772_09,9,pending,pending,pending,pending
p_002772,p_002772_10,10,pending,pending,pending,pending
p_002773,p_002773_01,1,pending,pending,pending,pending
p_002773,p_002773_02,2,pending,pending,pending,pending
p_002773,p_002773_03,3,pending,pending,pending,pending
p_002773,p_002773_04,4,pending,pending,pending,pending
p_002773,p_002773_05,5,pending,pending,pending,pending
p_002773,p_002773_06,6,pending,pending,pending,pending
p_002773,p_002773_07,7,pending,pending,pending,pending
p_002773,p_002773_08,8,pending,pending,pending,pending
p_002773,p_002773_09,9,pending,pending,pending,pending
p_002773,p_002773_10,10,pending,pending,pending,pending
p_002774,p_002774_01,1,pending,pending,pending,pending
p_002774,p_002774_02,2,pending,pending,pending,pending
p_002774,p_002774_03,3,pending,pending,pending,pending
p_002774,p_002774_04,4,pending,pending,pending,pending
p_002774,p_002774_05,5,pending,pending,pending,pending
p_002774,p_002774_06,6,pending,pending,pending,pending
p_002774,p_002774_07,7,pending,pending,pending,pending
p_002774,p_002774_08,8,pending,pending,pending,pending
p_002774,p_002774_09,9,pending,pending,pending,pending
p_002774,p_002774_10,10,pending,pending,pending,pending
p_002775,p_002775_01,1,pending,pending,pending,pending
p_002775,p_002775_02,2,pending,pending,pending,pending
p_002775,p_002775_03,3,pending,pending,pending,pending
p_002775,p_002775_04,4,pending,pending,pending,pending
p_002775,p_002775_05,5,pending,pending,pending,pending
p_002775,p_002775_06,6,pending,pending,pending,pending
p_002775,p_002775_07,7,pending,pending,pending,pending
p_002775,p_002775_08,8,pending,pending,pending,pending
p_002775,p_002775_09,9,pending,pending,pending,pending
p_002775,p_002775_10,10,pending,pending,pending,pending
p_002776,p_002776_01,1,pending,pending,pending,pending
p_002776,p_002776_02,2,pending,pending,pending,pending
p_002776,p_002776_03,3,pending,pending,pending,pending
p_002776,p_002776_04,4,pending,pending,pending,pending
p_002776,p_002776_05,5,pending,pending,pending,pending
p_002776,p_002776_06,6,pending,pending,pending,pending
p_002776,p_002776_07,7,pending,pending,pending,pending
p_002776,p_002776_08,8,pending,pending,pending,pending
p_002776,p_002776_09,9,pending,pending,pending,pending
p_002776,p_002776_10,10,pending,pending,pending,pending
p_002777,p_002777_01,1,pending,pending,pending,pending
p_002777,p_002777_02,2,pending,pending,pending,pending
p_002777,p_002777_03,3,pending,pending,pending,pending
p_002777,p_002777_04,4,pending,pending,pending,pending
p_002777,p_002777_05,5,pending,pending,pending,pending
p_002777,p_002777_06,6,pending,pending,pending,pending
p_002777,p_002777_07,7,pending,pending,pending,pending
p_002777,p_002777_08,8,pending,pending,pending,pending
p_002777,p_002777_09,9,pending,pending,pending,pending
p_002777,p_002777_10,10,pending,pending,pending,pending
p_002778,p_002778_01,1,pending,pending,pending,pending
p_002778,p_002778_02,2,pending,pending,pending,pending
p_002778,p_002778_03,3,pending,pending,pending,pending
p_002778,p_002778_04,4,pending,pending,pending,pending
p_002778,p_002778_05,5,pending,pending,pending,pending
p_002778,p_002778_06,6,pending,pending,pending,pending
p_002778,p_002778_07,7,pending,pending,pending,pending
p_002778,p_002778_08,8,pending,pending,pending,pending
p_002778,p_002778_09,9,pending,pending,pending,pending
p_002778,p_002778_10,10,pending,pending,pending,pending
p_002779,p_002779_01,1,pending,pending,pending,pending
p_002779,p_002779_02,2,pending,pending,pending,pending
p_002779,p_002779_03,3,pending,pending,pending,pending
p_002779,p_002779_04,4,pending,pending,pending,pending
p_002779,p_002779_05,5,pending,pending,pending,pending
p_002779,p_002779_06,6,pending,pending,pending,pending
p_002779,p_002779_07,7,pending,pending,pending,pending
p_002779,p_002779_08,8,pending,pending,pending,pending
p_002779,p_002779_09,9,pending,pending,pending,pending
p_002779,p_002779_10,10,pending,pending,pending,pending
p_002780,p_002780_01,1,pending,pending,pending,pending
p_002780,p_002780_02,2,pending,pending,pending,pending
p_002780,p_002780_03,3,pending,pending,pending,pending
p_002780,p_002780_04,4,pending,pending,pending,pending
p_002780,p_002780_05,5,pending,pending,pending,pending
p_002780,p_002780_06,6,pending,pending,pending,pending
p_002780,p_002780_07,7,pending,pending,pending,pending
p_002780,p_002780_08,8,pending,pending,pending,pending
p_002780,p_002780_09,9,pending,pending,pending,pending
p_002780,p_002780_10,10,pending,pending,pending,pending
p_002781,p_002781_01,1,pending,pending,pending,pending
p_002781,p_002781_02,2,pending,pending,pending,pending
p_002781,p_002781_03,3,pending,pending,pending,pending
p_002781,p_002781_04,4,pending,pending,pending,pending
p_002781,p_002781_05,5,pending,pending,pending,pending
p_002781,p_002781_06,6,pending,pending,pending,pending
p_002781,p_002781_07,7,pending,pending,pending,pending
p_002781,p_002781_08,8,pending,pending,pending,pending
p_002781,p_002781_09,9,pending,pending,pending,pending
p_002781,p_002781_10,10,pending,pending,pending,pending
p_002782,p_002782_01,1,pending,pending,pending,pending
p_002782,p_002782_02,2,pending,pending,pending,pending
p_002782,p_002782_03,3,pending,pending,pending,pending
p_002782,p_002782_04,4,pending,pending,pending,pending
p_002782,p_002782_05,5,pending,pending,pending,pending
p_002782,p_002782_06,6,pending,pending,pending,pending
p_002782,p_002782_07,7,pending,pending,pending,pending
p_002782,p_002782_08,8,pending,pending,pending,pending
p_002782,p_002782_09,9,pending,pending,pending,pending
p_002782,p_002782_10,10,pending,pending,pending,pending
p_002783,p_002783_01,1,pending,pending,pending,pending
p_002783,p_002783_02,2,pending,pending,pending,pending
p_002783,p_002783_03,3,pending,pending,pending,pending
p_002783,p_002783_04,4,pending,pending,pending,pending
p_002783,p_002783_05,5,pending,pending,pending,pending
p_002783,p_002783_06,6,pending,pending,pending,pending
p_002783,p_002783_07,7,pending,pending,pending,pending
p_002783,p_002783_08,8,pending,pending,pending,pending
p_002783,p_002783_09,9,pending,pending,pending,pending
p_002783,p_002783_10,10,pending,pending,pending,pending
p_002784,p_002784_01,1,pending,pending,pending,pending
p_002784,p_002784_02,2,pending,pending,pending,pending
p_002784,p_002784_03,3,pending,pending,pending,pending
p_002784,p_002784_04,4,pending,pending,pending,pending
p_002784,p_002784_05,5,pending,pending,pending,pending
p_002784,p_002784_06,6,pending,pending,pending,pending
p_002784,p_002784_07,7,pending,pending,pending,pending
p_002784,p_002784_08,8,pending,pending,pending,pending
p_002784,p_002784_09,9,pending,pending,pending,pending
p_002784,p_002784_10,10,pending,pending,pending,pending
p_002785,p_002785_01,1,pending,pending,pending,pending
p_002785,p_002785_02,2,pending,pending,pending,pending
p_002785,p_002785_03,3,pending,pending,pending,pending
p_002785,p_002785_04,4,pending,pending,pending,pending
